PC1,PC2,cluster
-6.668568736222828,-4.296243537685823,7
4.13618337367486,-4.71594144481886,9
3.7208240595095194,0.6630169762258521,13
3.7033336755217974,2.1346927845818238,10
-6.7626604897864775,1.7300061803287878,0
-6.608134475108525,1.236069693808668,0
4.175236870690934,0.1904885917530369,17
3.7322568884485303,1.1504007263817844,2
3.7084454378674305,0.29639804340439857,2
3.6594498350354847,0.06825151526475914,13
3.641639697315707,-0.029031880690230327,1
3.6062330156009423,-4.373312917793151,3
-6.700955869860943,1.149305754559413,0
3.655310733406517,-4.656634306027998,3
3.659290201956458,-4.500291162231925,3
3.6497741695500014,0.19473889347582285,13
-6.816162947291186,0.9926898801028494,0
3.6633279863215265,-4.642358608142141,3
4.1452258459550775,0.27702760188311715,17
3.1652378066873617,0.826937495340821,5
3.6146531325645386,0.23379625912822077,2
-7.24575640595494,-4.2286724330146175,15
3.704338469363492,1.56471916364237,2
-6.736255013756152,0.4094541023978602,14
3.6774705240215404,0.5952631079706063,2
-6.6153926623158,0.06769750812130404,6
-6.7437972051271435,-4.298527212477088,7
-6.767453950159137,1.6987177494731398,0
-7.20396137369715,0.9150672767269461,4
-6.238206507298031,-4.651551294453834,18
3.5142358360911823,-4.253766872771085,3
3.775060782949116,0.6201014948487518,2
3.697636949542866,-4.057079971782296,3
-6.692673215633838,-3.9517200401298704,7
3.7301106475672325,0.807044652182633,2
-6.630404028014249,0.2587939799772385,6
-6.703634709949336,0.3199407962690973,0
3.5976077899748375,0.7894761862010301,2
3.7141665712945358,0.8453741682460751,1
3.7215318070898267,1.2777450247720143,2
-6.853403559136538,1.021802354198259,6
-7.19076456961815,1.4075599931669964,4
3.6413325875694884,0.5235301589748449,2
-6.653613048206436,0.7638364424999656,6
4.179687416933898,-0.0405461572302912,12
-6.674356817132403,0.41666419804943045,0
3.678731055371392,1.215208667100331,2
-6.169974478075466,0.43200527558842705,18
-6.739220845805803,0.7517624339179036,0
3.575245621690142,-3.9906557098092175,3
-7.203385149004909,0.8131290029679641,4
-6.62771016499095,0.981942368511912,0
3.6133596894693083,1.484339489664982,2
3.5543312780416274,0.5984772484138781,2
-6.728298549928864,-4.050056878195215,7
3.60741464357025,1.0426504880400675,1
3.647438978704564,1.0981632567686885,1
3.559725740500685,-4.367984680514114,3
3.645701349475088,-4.464642986483635,3
3.6990792434241495,0.3322701839207368,13
-7.249866740789516,-4.190430015393431,15
3.547360029838729,-4.015077282421688,3
-6.770819882730643,0.1856269809913602,6
-7.199596755299734,1.1185963104506684,4
3.6476257747438554,-4.304875809896228,3
4.131224340326417,-0.2274893242107493,17
3.551576167975891,1.1768811177262033,2
3.55616346252678,1.4857386625795557,2
4.119046693136423,-4.546452303473155,9
3.741370479691244,0.8368886618965872,2
3.6062649444941366,1.7862845226624993,10
-6.767077590352746,1.2039219977940427,0
3.674038721757163,0.6791813187568898,13
3.6700077732405942,-3.9190788923173554,3
3.6010694051588885,0.5323504873626732,2
-6.70046857014821,2.6697459422126304,0
-7.177896067102895,0.5591274141986606,4
3.693579936984608,1.140807374823146,2
3.7242483860764803,1.3171318123891376,2
-6.750505598577447,0.8294788082271374,0
3.6931831661944114,0.7944747003118237,2
-6.615135777449794,1.5935786003861778,0
-6.65875123399538,1.5274000949577515,0
-6.666648683202106,0.39266027834836825,0
-6.583361328272294,0.2596372313845713,0
3.529078027827002,-4.351791248698467,3
-6.640357627934188,1.3240514968331878,0
-6.558020315689728,1.3823091125214844,0
-6.591280354992565,1.9190011981189161,0
4.142813623764073,-0.37695274887081254,17
3.5446308704928855,1.635386044324009,2
3.618923445588008,1.719230733493089,2
3.651235435640049,0.32920660583428374,2
4.120400729979349,-0.384228955048478,17
-6.732807113127647,-3.7446533101252526,7
3.5920767106185467,0.8097678384133946,1
-6.148103896990663,0.9978269844240677,18
3.547127436182966,1.0113399575914752,2
3.608502965891404,1.876880389399235,2
3.704756580953756,0.6765012812011142,2
-6.646856307077335,2.432260803351221,11
3.6408309455769974,2.447735556132395,10
-7.180675698248193,2.1024732815341025,4
-6.801624413294432,1.4766475070542424,6
3.626359865543125,-4.212674052642275,3
3.660173829219673,0.6510785755371924,2
-6.749936775535609,1.359944776720869,0
-6.190507281806745,-4.569983630078854,18
3.678693901378228,1.716263164148439,2
3.7210300842279844,1.4996363575916059,2
-6.644247587168663,0.8607235595951335,0
-6.7350864353285,-3.7404532052307453,7
3.633347789502495,-4.030754033257136,3
3.753117487973924,2.1485026334341444,2
3.702387936134121,1.2291451631702388,2
-6.779061723021174,1.1087341544908984,0
3.626702392263847,1.7211438946710569,2
4.171257736275749,-3.9759406753819504,9
-6.143346879220673,0.48892064210775665,18
-6.784927813680447,1.3822676186438796,0
-6.743620496818291,1.5708605748145126,0
-6.767616684433724,0.35831957483196897,0
3.6604221738470777,-4.529077078146508,3
-6.69426187060087,-3.899666901818297,7
3.702539999955616,0.8997241864903377,2
-6.701472492027088,0.8002440758091295,0
-6.5811844156974875,1.5870946190495778,11
3.712100559869314,1.3855992948782956,2
3.727864368241102,2.452560403222104,10
4.204178316372066,0.2299174159540095,17
3.5502660166844784,0.48122627523512157,2
4.21570476535245,1.8938250593641492,12
3.651321407283568,1.209680794763706,2
3.6526563195349144,0.7427085688876061,13
-6.651539635308633,1.140799480004685,0
-7.1922657568364174,2.4060035460797393,4
-7.220666803086611,-3.509722580293601,15
-6.602118325716095,1.7307591284115542,0
3.6296490746068253,1.1022027320016838,2
-6.599162725889818,1.4526434107310424,0
4.125821332420794,-0.6272792610585839,17
-6.65042087554678,0.7888138812697902,0
3.639094213597355,0.5734529581090522,2
-6.679246286506938,1.111983539138153,0
-6.7038426521235355,0.8784655964666896,0
-6.721548602334938,0.670446757827815,14
-6.840095559166991,1.6090756870078833,0
-6.771223685168167,1.749934925854208,0
3.7447163762801994,0.9350451130932905,13
4.17731198628585,0.28832079031557223,17
-6.673416072942313,2.947955374275921,19
3.7638501781556792,0.6645899849208194,2
3.7317038970541256,0.8713971479485791,1
3.652722260655586,0.5107284841865255,13
3.7249937337018446,0.561166937541923,13
3.1358885309239586,0.7077811192394909,5
3.5886487020930895,1.1138968487708094,13
4.182705211981326,0.25195407486081955,17
3.6612146348705688,1.2153497162534488,2
3.5684183720248734,0.6246825996097745,13
4.203339295210964,1.4280023563158208,17
3.663838598351637,0.6991017869698677,13
3.1184385787820226,0.38075176651708265,5
3.554954918309644,0.32128533903832,13
3.7392245047695765,1.1238094350800418,2
4.14355517912868,-4.86334383569716,9
4.177327422574469,0.40832879109752673,17
-6.585707197976984,1.335738408933477,14
3.699515985668845,0.6789694216734243,2
3.7022340000629352,0.87204706919443,2
-6.168236179516237,0.08852318187444752,18
4.174529868098724,0.2590410036467764,17
-6.640882583517904,1.6274945128176386,0
4.165196323720362,0.40027567853581714,17
-6.18923932919468,0.46491726173363873,18
4.131409847467833,-4.666377805863676,9
3.6868666192919806,-4.404026795917815,3
3.6904711885439765,-4.845159671820157,3
3.5639205189279544,0.6195484678405936,2
3.632335361391098,1.7191839668011386,2
3.6101100120328473,-4.170271202172959,3
3.604078880977484,0.5482757448338023,13
-6.647263616867463,1.7217964709091957,0
3.627778620371818,0.620218474455517,13
3.545482836012532,1.4416765333852126,2
3.6987359361265533,1.8284898777807477,13
3.5771247373314745,1.354831538543662,13
3.6663434414132645,0.6318569188917259,1
4.156570604156964,1.0842634026347222,17
3.7146117341443494,0.9649816896344915,13
-6.675849837117714,1.0744438869057944,14
3.702097051009525,-4.796159031094356,3
3.651373512569762,1.4158322675328128,13
4.167080831437203,0.7421398146812199,17
3.6814989133519376,0.5785613423158548,2
3.6509271234969276,0.8088700376376846,2
3.7005428435850884,0.8022772477746266,13
-6.141062706253637,0.24495617415100723,18
4.168485093935725,0.4671526568237844,17
-6.756670667218808,1.016846252781519,0
3.5788916295400925,-0.2288107843753152,13
4.153861904556415,-4.321169975661769,9
4.200259559743171,0.7565866132956885,12
3.6092270220604217,1.8665685152277813,2
4.136936386229791,-4.748850880957749,9
3.7628386474661077,1.9603215261145839,2
-6.705234396741674,1.4173662914781024,0
-6.746172487492055,-4.493952852227566,7
3.7396195292166796,0.5180422528317299,13
3.162469070524315,1.8666304516850456,5
3.703397684833331,1.427119888015722,2
4.177967834644271,0.9898338529237569,17
3.7096886731240852,1.0876566538543893,13
3.6613886661228774,1.8738552967521729,13
3.628337270366324,0.4939020766741325,13
3.220361876026322,1.614325695066869,5
3.5808641820252785,1.8337493656368387,8
4.183533715908683,0.5324815344704055,17
3.735824560658191,-4.450795510590778,3
3.603370396500482,1.4547390424810795,13
3.6781192887945844,1.3217135308167094,13
3.592520840028337,1.111144526405389,13
3.6413111699083247,0.5374763132703273,13
3.624119025085517,2.4507969283945985,13
3.717891004641295,1.6634937695755432,13
3.5256549295329,0.28150883091476986,13
3.6898658044004495,-4.708664307682912,3
3.665748148493498,-4.423584950390474,3
3.169057153833215,0.2502113857176258,5
3.769051616099212,0.5248834952635746,13
4.148898921937368,0.08496835045250228,17
-6.729259335241943,-4.07978663531812,7
3.7225328637043393,0.04240010750845957,13
4.139903743721976,-4.688143916260955,9
-7.201317352788346,0.7285492948878582,4
3.166104207249263,1.6831490535884295,5
3.7484318372010508,0.4094830708405358,2
3.585760228562754,1.3282982560752254,13
3.683762267130369,0.8936925177000362,13
4.175734999968314,0.2576412019976033,17
-6.757191295071152,1.7123440370882073,14
3.684062210662125,0.901696518482622,13
3.60063205542318,1.2566390250258617,13
-6.6955903080962385,0.5886060030578311,14
4.18255931266375,0.5646193881829784,17
3.647928955518056,0.8511131494030306,2
3.718026179479801,1.0371339405016269,13
3.766114679020794,0.6159812028243907,13
3.628281302594651,0.000571192737160553,13
3.638300651377069,0.6138399357873587,2
-6.807048578933273,2.0381798609032162,14
3.7231696161065972,0.8430584190746535,2
3.7342757687019112,0.8030654117010532,13
4.152845967303036,0.8792560102688207,17
3.5810196843585693,0.825606865436685,13
3.6864698118370285,1.2864643284534412,13
3.753629948547535,0.6907027576542165,13
3.6235621363228363,1.5714514302931102,8
3.645580893405861,2.2853061404582133,13
-6.811270984705865,0.8978172741780537,14
3.67304827390799,1.225499894131394,13
3.6439627444952647,1.0271299334293313,1
3.5354655163523203,1.7609742609844816,8
-6.844198359814902,1.1103919950270655,14
3.6898932863660896,0.5681189318499573,1
3.7249241045085926,0.43223130958942546,1
3.7276329141408517,1.240627498766417,13
3.6373891813070713,-0.32057678269547496,13
3.5861347345140286,-4.191478735437771,3
3.7232196639282025,1.3927235666098385,13
3.574200095462289,0.5879708061265316,13
4.181327480669071,0.670471620808573,17
3.7480933677739614,0.9099618013691281,13
4.168707705782318,0.92021414117976,17
4.187201286528694,0.8027714524350856,17
3.565035208461561,0.1312669527824345,1
3.6916317429689602,0.3852420868948404,13
-6.765659616328462,1.078955465612231,6
3.575092383512972,-4.137067053037564,3
3.5463208743948993,-4.490443009437251,3
3.6177312560390806,-4.809158043394326,3
3.642895904790122,-0.1437867442891686,13
3.735096650946491,-0.3105876211612345,13
3.6282396477713696,-4.438564807381297,3
3.5947753063846513,0.22477366066279514,13
4.167477833567824,1.1829453921961541,17
3.623402890963881,0.682436384927753,2
3.5863290523322986,0.640641196730229,2
3.63517537771137,0.9569720541432725,13
3.657458776174055,0.8514461997742866,13
3.7252620279405253,0.6119110849062717,2
3.6853412748873415,1.0999119471712877,13
3.6078216731688997,1.1141145795072425,2
3.655898546285152,0.10046190800357169,13
3.544719764541875,0.1694238803327076,13
3.552153624920379,1.0715680123805214,2
-7.1694898372248606,2.02203296074828,4
3.652801419178264,1.6135198037939578,13
4.184898057312417,0.44947439653569754,17
3.650978751152236,0.9680961317903688,2
3.587376129228006,0.9368820457018907,2
4.12343665772852,0.2151861961396455,17
-6.599509606328966,0.8071430952056904,14
4.1005061838034,-4.553564965411872,9
3.7548649747644793,1.0546503507505118,13
3.728480636044928,1.898234903545049,8
3.496707023071691,-4.248876212048279,3
3.568185856717032,-4.24383541022492,3
-6.707069378680139,0.38707097059838214,6
3.673239457846467,0.9817985748413044,1
3.589870697425712,0.16505409480100586,13
3.5956988857888037,0.3979111751003125,13
4.165462641424379,-0.09891823316499904,17
4.185608934083029,0.7419075982527684,17
-6.6248706928277965,-4.57930484924668,7
3.76429737172253,0.9098626962194358,2
-6.863683750192704,-4.459129443623783,7
4.176327741993541,0.8472370047772634,17
3.6181804565257245,0.8500328875760818,13
3.7166486927458733,0.7743024211257292,13
3.692082825256036,1.2640756142432046,1
3.8066312168652816,0.664116086717087,13
4.184888666937924,0.5831011252099159,17
-6.614858786582736,0.7796667542347515,6
4.181773334284571,0.597900520421168,17
3.605484970056061,0.050594512102314804,1
3.6463854933482303,1.365132704514036,13
4.18195675627603,1.0776969843116306,17
3.631582104854516,-0.31105533689735265,13
3.679211202827089,1.3713146578161917,2
3.6924152866463364,-4.8725124472463754,3
3.5296845027560897,-4.420095735037624,3
3.750734606909486,0.7754416693116573,2
-6.6985816603450985,-4.425538120457371,7
-6.7523913721997575,0.8292887939340827,0
3.6925328362293213,1.08570742762058,2
-6.763072604787967,1.3176219964752174,0
3.593745619650515,0.5256655683153538,13
3.730136554979655,0.7527298863779337,13
3.734196853457208,0.8663080378399601,13
4.170699342573973,1.8875098994374786,17
3.577253940678861,-0.0897680883617421,13
-6.784688166478871,-4.186340964004207,7
3.7310491944747133,0.6947639053842363,13
3.739681333124623,1.1939210019097124,2
3.6254419372398035,1.7902555267801536,2
4.18946159879839,0.19590083272957381,17
4.208040435835999,0.9469068083665593,12
4.143908458425114,-4.632076241611256,9
3.5416325138752693,-4.092032194094534,3
3.5910559628454513,-4.099980927116204,3
3.60157607179549,1.4363653641063439,13
3.65467078390786,1.4424066853467625,13
3.599427098258788,1.5577331758406503,13
3.4703111429756497,-4.743386225392114,3
3.6564266165010437,1.119322809846817,13
3.6125443239773833,1.3081829041097002,13
3.642310856170517,1.7141235637152592,2
3.7130235958490747,0.4178690348717634,2
3.6687844816822803,0.7824517565743985,2
4.147192825047781,-4.0377254463065055,9
-6.684120717953101,-4.012252827048247,7
4.068245899597819,-4.94440688582253,9
3.7101192388215027,0.7625588768528397,2
-6.767177726643483,-4.351139649404734,7
-6.782957759590404,0.9998695285996168,0
3.691333271678146,0.14772778513353746,1
3.693952994410566,0.3094252252799303,1
3.68951617316827,1.5283891987236673,2
-6.229363243221956,-0.007213873200312748,18
3.5985611762586043,0.6812701336406657,2
3.6490181484478104,1.0810079840885045,2
3.5530240665753965,-4.022201775601895,3
3.627064742428823,0.5931084418000377,2
3.7066452932949536,-0.028908659793701275,13
3.602231705700942,1.0621521709723083,13
3.6410754807139094,1.5033027957792582,2
3.706186769612903,0.718565777919798,2
3.72336112643164,1.1634155221928293,13
4.166625768284624,0.5213238305787289,17
-6.183541263209684,0.7618022563375064,18
3.5698486003573384,-4.116561838547352,3
3.560011973897251,-4.301044995716269,3
3.6389042985231814,-4.0856630466351245,3
3.7139700385272816,0.1598331129636842,1
3.58310074603472,0.8101597844706155,13
3.672576334295859,-4.303943605653832,3
3.5917785525504176,1.4763759506443197,13
3.735323221424978,0.4172932667588124,13
3.6607122215238297,-0.07360199813678359,1
-6.209330952594486,0.6923671147074368,18
-6.666803462985393,1.522820577586438,0
4.186547536757196,0.8463171227460838,17
3.5703789037885416,0.3633295010672909,13
-6.660215018346256,1.8098243646831795,14
-6.743212340965737,1.2412094021567575,0
-6.745970063063597,0.5186816923943347,0
4.168079624820394,0.44407912100473007,17
4.207726800188022,0.5073646999768087,17
3.6703644385787992,-4.194968011938987,3
-6.691454105609083,1.1890476315497427,6
3.650026897957977,0.9510327631784028,8
3.602152977289407,0.977806042557702,13
-6.792384508193976,2.251013145059098,0
3.6686359838507627,1.3524964184381372,2
3.5811334730448108,1.6362029962545148,2
3.672789598096606,1.0521179080588605,13
3.614215850607799,1.1174286191784142,1
3.1134681629772336,0.36392812893116944,5
3.629219726560682,-4.56085243558332,3
3.640388711252231,0.2361939707529338,2
-7.20439716852097,1.3892807608971363,4
3.6633645047153403,-4.398583958409712,3
3.6971958048689695,1.4002687704264685,2
3.5466654535426088,-4.183154540186553,3
-6.666343697319271,1.973682336243971,19
4.124192245055545,-0.3140192816421933,17
3.1049585529530326,0.5455279758241405,5
3.715709677232816,0.49907945553586325,1
-7.183625803429817,1.2261754800010247,4
3.7225401473210313,1.6136241873741382,2
4.161681824534489,1.0233396914497837,17
-6.7287933855205235,1.1371103617843505,0
3.73295743051019,1.48926759617115,2
3.7497113098764236,1.6589993119130892,2
-6.6941906627486505,0.6350309801681304,6
-6.224743918511559,-4.644335390408927,18
-7.2295277029221,0.9881229210885739,4
3.680507023079853,0.044649492869307195,2
4.164677937666778,0.17679227873683379,17
-6.777059054164512,-4.030649116510564,7
3.6584486870020587,1.2474295149405887,2
3.6602897900053444,1.2790083797276708,2
3.652245446971359,0.46757260518089766,1
4.1746261268795,-0.26528178561482674,17
-6.8062267743503435,0.9200715191330643,0
3.7200677069104158,0.2677372433080155,13
3.6105993841871653,1.2174546994252362,1
3.548211891645403,1.133689834489415,1
3.6133197237182326,0.9627072422982579,1
4.172148967893873,0.2776666760602525,17
3.68050474125838,0.2533056672793135,2
3.624052734497856,0.3318922983176329,13
3.6574472871099575,1.5686860257131499,2
3.7138488573403396,1.068511447326996,2
3.6004957641291124,0.2593232991164508,1
-7.19352962486187,1.0836212828803318,4
-6.6754606120172655,0.5091292051937473,6
3.577389595139495,0.390862002244714,13
-6.70799900559984,-4.425352644256017,7
-6.2473379995059215,-4.609754669857042,18
-6.633305915435641,0.3672365216424657,6
3.642522060311351,-4.498822890341418,3
3.1289717844158096,0.7764632457867436,5
3.633131579507456,-4.58274730274019,3
3.613221584801467,0.29721007245224473,13
3.514309627822925,0.04262086756196093,1
-6.807954302324929,-4.337374780566683,7
-6.743162622461792,-4.061677682438235,7
-6.801335471046875,0.03256045005346664,6
3.095630346703894,0.21475493009241786,5
-6.824487816397866,0.5812573540601771,6
3.7309037699178846,0.48276436914364546,1
-6.665062409098034,-4.206767818752471,7
-6.747646777750091,0.3000042133027798,6
3.5883983215581514,-4.339226372304909,3
3.720605690588889,0.6515922676711741,13
-6.83260769505026,-4.1366340362103236,7
-6.839244115054446,0.2647391957435321,6
3.605393318709247,0.29676795822494795,1
3.0992011173641476,-3.743032052171547,16
3.7209715525832054,0.6203263810431028,1
3.534141327135541,-0.03097329139476368,1
-6.6231380042913095,0.005146597786199081,6
4.123827472090078,-4.246541853633307,9
-6.822577748925231,0.4519417747518499,6
-6.749145621893964,-3.7517141469890523,7
3.6779795627235004,-4.231054416791306,3
3.5977534042377846,-4.6524531410986585,3
-6.26630205601607,-4.920465389251298,18
-6.693600577650621,-4.208489284340928,7
-6.26582717454464,-4.906631494837895,18
-6.747467210845815,-4.350037097672803,7
3.5169648415074066,0.040035603092173244,1
-6.750343058306506,-4.335010470601091,7
3.7017611367448566,0.6445825659468284,1
-6.666693659802088,-4.070273875872685,7
-6.740484620075981,0.2998832048587552,6
-6.645449238229699,-4.435752585824662,7
-6.795412912947141,-0.20130074177645996,6
-6.70103277804899,-4.385831316493684,7
-6.687684815660406,-0.11587595631104619,14
4.094545858195392,-4.802243204299876,9
-6.831929913264127,-3.990429049497553,7
-6.7531365235120795,-4.4625148262983965,7
-6.708169694973158,-4.17098602455806,7
4.098038681535561,-4.789643503795095,9
3.594795537921864,-4.463609526617854,3
3.6132349143756084,-4.268184872422611,3
3.6398390063080237,0.8338855942181072,13
-6.764543293201386,-3.9562629450399593,7
3.5218553223088973,-4.3024284769070045,3
-6.7860797543118645,-4.935552576977171,7
4.143430093070934,0.029249445634592086,17
3.5555650668530143,-4.355636860070008,3
3.1292306278924285,0.3020357763793129,5
-6.832462049731167,-0.01885994963421167,14
-6.76905321363136,-4.220530211101427,7
3.542262112139654,-4.5107693488408565,3
-6.85438740076876,0.06716456018607042,14
-6.6566478549953825,-4.366068421027265,7
3.5724037323369338,-4.41310943747472,3
-6.29266851812924,-5.23978882843859,18
4.138647183086834,-0.05639811914123938,17
-6.864923563191419,-4.1529619686509704,7
3.5275495465264255,-4.255431979043513,3
-6.25585575181763,-4.722684636735735,18
-6.671341251543786,-4.901036438516255,7
-5.970568247258603,-0.8458051949706754,18
3.6481953814666417,-4.147750746831651,3
3.526315739549334,-4.110856543870988,3
3.688071008091054,-4.493450571382487,3
3.73213352130887,0.13049322481089887,1
3.6628624078921526,-4.073275166237835,3
-6.855107577932296,-4.453206713521539,7
-6.810290018822221,-4.418095495695269,7
3.1330356209705155,-3.6002009840663383,16
3.6832419025155883,0.3465541086974345,1
3.611766294407837,0.3676060132992759,1
3.7314165872454357,0.08181228839890708,1
-6.754994199674654,-4.320289747005107,7
4.079552802570466,-4.650055291563737,9
3.6097185417967745,-4.208539901364248,3
-7.209362140161795,0.5350639032574229,4
-6.846420117746056,-4.34365567371072,7
3.6137952698965377,0.7397018479292986,1
3.606622140709278,-4.616451420845663,3
-6.6456977440028195,-4.272517177045858,7
-6.879684429228941,-4.356137688752393,7
3.681460793643094,-4.1340133313017775,3
3.6894639915068534,-4.5380061311121205,3
4.111042709394311,-4.690953565672505,9
-6.81975269452313,-3.931375723289197,7
4.146459181956181,-0.28564728115992255,17
3.619861962235256,-0.02194422316146538,1
4.088876095856203,-4.704819481861081,9
3.669055375236174,-4.8041105800732415,3
3.521446828960368,-4.475453190782094,3
3.5528364431766164,-4.3933932073431,3
3.5927510547916084,-0.36749256218402826,1
3.6273152177136483,0.08572592230313236,1
3.64476932529273,-0.2864602843885796,1
-6.78405206504703,0.5141144815852995,14
3.488797283662519,-4.094272103081438,3
-6.7851498675444475,0.061304436988529054,6
-6.693028037354673,-0.4183348099449927,14
-6.737145793538195,-4.096748191963408,7
-6.589465147396107,1.4150464355695065,14
-6.2212399391475355,0.8031862644674901,18
-6.905829833650202,-4.348467739851004,7
3.1275334967444337,0.23342919628313963,5
3.0816399456289423,-4.09996262791135,16
-6.626491972606009,0.4431111996783295,0
3.6057821009270166,0.32561451177454004,1
-6.729054670879289,-4.577401249755841,7
-6.76756106632371,-4.294420433892875,7
3.5224091397858492,-3.932322995046548,3
3.6896607194482565,-4.55704830416464,3
3.577617988844203,0.11532386393883387,1
3.4820168790267205,-4.483998500533825,3
-7.243673059593202,-3.851861461171484,15
3.6456314007707293,-0.38476985548553577,1
3.505489920051726,-4.157322642522889,3
3.5657144588550276,-4.532541869512116,3
3.6510385125372435,-4.853554723279166,3
3.569871479166352,-4.253451807820387,3
4.110819628018946,-4.615059077311538,9
-6.816026649915356,0.26828612182774014,6
-6.262073443354689,-4.767166224394482,18
-6.759378541750611,0.10695036667473257,14
-6.21444001215418,-0.12507192916476495,18
3.6777900276822395,0.021689294791635283,13
-6.763149217928442,-4.240604729393858,7
3.52609475301088,-4.203107745441753,3
-6.77380240662451,-4.202413384264079,7
4.113597680933471,-0.3085432222220069,17
-6.676091488705845,0.29018738865158256,0
-6.688464043303627,-3.929295593305526,7
3.606225823143415,0.4664297609305598,1
3.548623069913197,-4.316697522402347,3
3.6756290631500397,-4.2897792703688005,3
-6.7608214204313635,-4.2096811316940235,7
-6.716698846322699,0.26038379118987576,6
3.4974455941274876,-4.256952301235987,3
-7.233141892124628,0.966598767962245,4
3.596658792953269,0.34190118378053236,2
3.720543260719939,-0.15819245889157874,1
4.162052162205384,0.4340061953417421,17
-6.875716615756297,-4.560490497708895,7
4.1287866453418465,-4.4562613430425255,9
